candidate_id,final_score,signal_score,career_signal,skills_signal,strong_hits,medium_hits,assessment_bonus,recruiter_bonus,assessment_count,assessment_avg,assessment_max,saved_by_recruiters_30d,recruiter_response_rate,open_to_work,last_active_days,notice_period_days,years_of_experience,current_title,current_company,is_honeypot,honeypot_reason,consulting_only,exp_inflation_level,exp_inflation_gap_yrs,exp_inflation_evidence,has_degree_mismatch,has_deg_duration_anomaly,deg_duration_evidence,has_anach_institution,anach_inst_evidence,has_dur_contradiction
CAND_0082333,63.04,4.8,0,4.8,,,46.64,46.6,3,52.8,67.6,20,0.59,False,49,30,5.7,Data Engineer,Razorpay,False,,False,none,0.03,,False,False,,False,,False
CAND_0054664,63.02,4.0,0,4.0,,,44.52,30.5,2,55.2,72.2,7,0.5,True,179,30,8.2,DevOps Engineer,Accenture,False,,False,none,0.2,,False,False,,False,,False
CAND_0012990,63.0,6.0,0,6.0,,,46.6,50.4,1,71.0,71.0,17,0.5,True,59,120,6.6,Cloud Engineer,Accenture,False,,False,none,0.18,,False,True,'M.E.' at 'Local Engineering College': claimed 4 yrs (max expected 3),False,,False
CAND_0083637,63.0,9.8,0,9.8,,,51.75,47.45,3,65.9,66.9,18,0.45,True,46,60,3.4,ML Engineer,Unacademy,False,,False,none,0.07,,False,True,'M.Tech' at 'SRM University': claimed 5 yrs (max expected 3),False,,False
CAND_0076249,62.99,0.6,0,0.6,,,38.84,53.55,2,50.4,53.4,28,0.18,True,91,60,6.7,Data Engineer,Razorpay,False,,False,none,0.12,,False,False,,False,,False
CAND_0075296,62.94,0.6,0,0.6,,,49.7,67.65,2,68.2,72.0,29,0.79,False,86,30,4.5,Analytics Engineer,CRED,False,,False,none,0.08,,False,True,'M.Tech' at 'Generic State University': claimed 5 yrs (max expected 3),False,,False
CAND_0063793,62.91,4.0,0,4.0,,,46.04,42.0,3,55.6,59.0,17,0.27,False,36,120,5.6,Data Engineer,Initech,False,,False,none,0.02,,False,False,,False,,False
CAND_0081444,62.91,3.2,0,3.2,,,30.46,69.25,1,44.1,44.1,28,0.74,True,120,120,7.8,Software Engineer,Initech,False,,False,none,0.05,,False,False,,False,,False
CAND_0091710,62.9,15.0,0,15.0,,,42.7,22.25,1,64.5,64.5,2,0.35,True,128,60,7.6,DevOps Engineer,Acme Corp,False,,False,none,0.1,,False,False,,False,,False
CAND_0080203,62.88,11.6,0,11.6,,,55.28,71.5,2,77.2,81.9,30,0.76,True,138,120,2.0,Data Analyst,Paytm,False,,False,none,0.0,,False,False,,False,,False
CAND_0080315,62.88,5.4,0,5.4,,,61.48,48.0,4,72.1,83.3,21,0.29,True,54,30,4.1,AI Research Engineer,Sarvam AI,False,,False,none,0.1,,True,True,'M.Sc' at 'UC Berkeley': claimed 5 yrs (max expected 3),False,,False
CAND_0007690,62.87,9.2,0,9.2,,,37.72,35.95,1,56.2,56.2,2,0.7,True,67,60,4.4,Senior Data Engineer,InMobi,False,,False,none,0.07,,False,False,,False,,False
CAND_0016139,62.87,0.6,0,0.6,,,49.3,30.0,2,68.6,69.3,10,0.26,True,36,90,4.7,Cloud Engineer,Acme Corp,False,,False,none,0.03,,False,False,,False,,False
CAND_0061331,62.87,4.8,0,4.8,,,36.4,48.75,1,54.0,54.0,15,0.62,False,73,30,6.7,QA Engineer,Cognizant,False,,False,none,0.12,,False,False,,False,,False
CAND_0012509,62.83,4.8,0,4.8,,,42.9,53.15,3,49.8,54.9,21,0.61,True,133,30,3.2,Data Analyst,PhonePe,False,,False,none,0.12,,False,False,,False,,False
CAND_0079673,62.83,4.8,0,4.8,,,61.77,39.5,5,64.1,80.6,17,0.18,False,61,90,5.7,Data Analyst,Dunder Mifflin,False,,False,none,0.12,,False,False,,False,,False
CAND_0043936,62.81,9.6,0,9.6,,,54.63,31.8,4,61.4,70.4,8,0.36,True,31,90,3.7,AI Research Engineer,Zomato,False,,False,none,0.03,,False,False,,False,,False
CAND_0022312,62.78,4.8,0,4.8,,,49.57,45.05,3,55.0,77.9,11,0.58,True,156,30,7.1,QA Engineer,TCS,False,,False,none,0.02,,False,True,'M.Tech' at 'Chandigarh University': claimed 4 yrs (max expected 3),False,,False
CAND_0022812,62.75,68.2,58,10.2,learning-to-rank,click-through|ranking|recommendation,0.0,99.55,0,0,0,51,0.79,False,94,60,4.5,Applied ML Engineer,Dream11,False,,False,none,0.08,,False,False,,False,,False
CAND_0052400,62.75,7.2,0,7.2,,,31.6,80.95,1,46.0,46.0,41,0.51,False,81,60,3.6,Computer Vision Engineer,Haptik,False,,False,none,0.1,,False,False,,False,,False
CAND_0078257,62.72,21.0,0,21.0,,,34.12,47.6,2,43.0,44.7,13,0.75,True,153,90,5.4,Software Engineer,Stark Industries,False,,False,none,0.15,,False,False,,False,,False
CAND_0089306,62.7,0.6,0,0.6,,,46.9,35.15,1,71.5,71.5,10,0.18,True,46,90,6.0,Senior Data Engineer,Stark Industries,False,,False,none,0.08,,False,True,'M.Sc' at 'RV College of Engineering': claimed 5 yrs (max expected 3),False,,False
CAND_0035350,62.68,19.8,0,19.8,,,47.8,32.4,1,73.0,73.0,7,0.41,True,83,90,4.1,Data Analyst,Initech,False,,False,none,0.1,,False,True,'M.Tech' at 'IIT Kharagpur': claimed 4 yrs (max expected 3),False,,False
CAND_0084393,62.68,4.8,0,4.8,,,45.73,42.15,3,45.8,77.0,9,0.74,True,56,90,9.2,.NET Developer,Capgemini,False,,False,none,0.12,,False,False,,False,,False
CAND_0005110,62.67,4.8,0,4.8,,,36.52,26.65,2,43.9,54.8,2,0.4,True,35,120,6.2,Cloud Engineer,TCS,False,,False,none,0.12,,False,False,,False,,False
CAND_0081998,62.66,4.8,0,4.8,,,22.6,58.35,1,31.0,31.0,17,0.81,False,30,30,5.6,Cloud Engineer,Dunder Mifflin,False,,False,none,0.1,,False,False,,False,,False
CAND_0001350,62.64,4.8,0,4.8,,,41.98,38.75,1,63.3,63.3,9,0.47,True,70,60,3.9,.NET Developer,HCL,False,,False,none,0.07,,False,False,,False,,False
CAND_0084220,62.62,26.0,0,26.0,,,53.57,40.1,4,57.2,73.4,17,0.3,True,105,120,4.1,Analytics Engineer,Paytm,False,,False,none,0.02,,False,True,'B.Sc' at 'NIT Surathkal': claimed 5 yrs (max expected 4),False,,False
CAND_0067302,62.61,8.0,0,8.0,,,39.8,67.6,2,49.5,60.1,29,0.47,False,102,60,6.5,Data Analyst,Accenture,False,,False,none,0.08,,False,False,,False,,False
CAND_0002612,62.6,0.6,0,0.6,,,31.9,48.05,1,46.5,46.5,16,0.74,True,98,120,6.9,Software Engineer,Dream11,False,,False,none,0.07,,False,False,,False,,False
CAND_0034392,62.6,14.8,0,14.8,,,50.29,52.95,3,59.8,71.9,13,0.71,False,140,120,5.3,Analytics Engineer,Initech,False,,False,none,0.05,,False,False,,False,,False
CAND_0039880,62.6,4.8,0,4.8,,,30.06,61.35,2,36.0,38.3,19,0.84,True,156,60,4.9,Software Engineer,Wayne Enterprises,False,,False,none,0.07,,False,False,,False,,False
CAND_0014777,62.59,0.6,0,0.6,,,26.2,39.35,1,37.0,37.0,9,0.49,True,58,90,6.5,.NET Developer,Stark Industries,False,,False,none,0.08,,False,False,,False,,False
CAND_0006237,62.57,3.2,0,3.2,,,43.06,53.4,1,65.1,65.1,26,0.43,True,47,90,5.4,Senior Data Engineer,Accenture,False,,False,none,0.07,,False,True,'M.E.' at 'Generic State University': claimed 5 yrs (max expected 3),False,,False
CAND_0076036,62.57,0.6,0,0.6,,,24.76,59.35,1,34.6,34.6,18,0.81,True,62,60,6.3,Mobile Developer,Razorpay,False,,False,none,0.13,,False,True,'M.E.' at 'Lovely Professional University': claimed 4 yrs (max expected 3),False,,False
CAND_0000874,62.55,0.6,0,0.6,,,57.65,44.3,4,67.3,73.7,11,0.59,True,107,120,6.3,Senior Software Engineer,PhonePe,False,,False,none,0.05,,False,False,,False,,False
CAND_0060538,62.55,10.2,0,10.2,,,62.13,40.25,4,72.0,86.6,12,0.59,True,96,90,5.2,ML Engineer,Verloop.io,False,,False,none,0.12,,False,True,'M.Sc' at 'Thapar University': claimed 4 yrs (max expected 3),False,,False
CAND_0049879,62.54,0.6,0,0.6,,,39.64,58.3,1,59.4,59.4,20,0.8,True,67,30,3.3,.NET Developer,Wayne Enterprises,False,,False,none,0.05,,False,True,'B.Sc' at 'RV College of Engineering': claimed 5 yrs (max expected 4),False,,False
CAND_0041236,62.45,4.0,0,4.0,,,36.2,38.25,2,44.4,52.2,2,0.68,True,74,90,5.5,Data Engineer,Vedantu,False,,False,none,0.08,,False,False,,False,,False
CAND_0092860,62.45,4.8,0,4.8,,,49.45,58.2,3,61.2,64.8,20,0.64,True,73,90,4.3,Backend Engineer,InMobi,False,,False,none,0.05,,False,True,'M.Tech' at 'Local Engineering College': claimed 5 yrs (max expected 3),False,,False
CAND_0050727,62.43,15.0,0,15.0,,,41.38,32.7,1,62.3,62.3,16,0.28,True,161,90,5.6,Java Developer,Globex Inc,False,,False,none,0.18,,False,False,,False,,False
CAND_0088004,62.43,4.8,0,4.8,,,38.98,54.65,1,58.3,58.3,30,0.37,True,63,90,3.9,Senior Data Engineer,Dream11,False,,False,none,0.07,,False,False,,False,,False
CAND_0090570,62.43,4.0,0,4.0,,,52.42,30.1,1,80.7,80.7,3,0.7,True,52,90,4.6,Data Analyst,Globex Inc,False,,False,none,0.1,,False,True,'M.E.' at 'NIT Warangal': claimed 4 yrs (max expected 3),False,,False
CAND_0017771,62.4,26.0,0,26.0,,,51.06,30.05,3,59.6,76.1,7,0.3,False,97,60,7.8,Senior Software Engineer,Unacademy,False,,False,none,0.13,,False,False,,False,,False
CAND_0015442,62.3,15.0,0,15.0,,,36.1,31.2,2,43.1,54.3,2,0.82,True,89,90,8.0,Java Developer,Acme Corp,False,,False,none,0.17,,False,False,,False,,False
CAND_0011556,62.25,3.2,0,3.2,,,38.44,47.2,1,57.4,57.4,20,0.18,True,123,90,5.4,QA Engineer,Hooli,False,,False,none,0.15,,False,False,,False,,False
CAND_0026096,62.23,6.0,0,6.0,,,43.42,49.45,1,65.7,65.7,13,0.75,True,116,90,5.5,Software Engineer,Unacademy,False,,False,none,0.08,,False,False,,False,,False
CAND_0038292,62.2,6.0,0,6.0,,,34.84,47.05,2,43.0,48.1,18,0.54,True,177,120,7.4,Java Developer,Zomato,False,,False,none,0.15,,False,False,,False,,False
CAND_0083790,62.19,10.2,0,10.2,,,36.04,77.95,2,45.9,48.5,36,0.83,True,27,120,3.5,Data Scientist,Verloop.io,False,,False,none,0.0,,True,False,,False,,False
CAND_0014511,62.18,4.0,0,4.0,,,46.84,44.95,2,58.7,76.9,22,0.33,False,76,90,6.1,Software Engineer,Wipro,False,,False,none,0.1,,False,False,,False,,False
CAND_0056650,62.13,3.2,0,3.2,,,51.88,43.05,3,63.0,73.4,17,0.61,True,166,150,8.9,Full Stack Developer,Mphasis,False,,False,none,0.23,,False,False,,False,,False
CAND_0089444,62.12,5.4,0,5.4,,,49.78,49.95,1,76.3,76.3,8,0.88,True,79,90,4.5,AI Specialist,PhonePe,False,,False,none,0.08,,False,True,'B.Sc' at 'Bharati Vidyapeeth': claimed 5 yrs (max expected 4),False,,False
CAND_0080986,62.04,4.8,0,4.8,,,37.3,21.6,2,44.1,58.3,3,0.48,True,67,90,7.9,Frontend Engineer,CRED,False,,False,none,0.07,,False,False,,False,,False
CAND_0002586,62.02,4.0,0,4.0,,,50.24,39.45,2,69.0,73.2,14,0.23,True,93,120,4.0,Data Analyst,Paytm,False,,False,none,0.08,,False,False,,False,,False
CAND_0068332,62.02,10.8,0,10.8,,,58.12,33.1,5,58.0,74.6,3,0.67,True,47,90,6.7,Software Engineer,Tech Mahindra,False,,False,none,0.12,,False,True,'B.Sc' at 'Lovely Professional University': claimed 5 yrs (max expected 4),False,,False
CAND_0037160,62.0,56.8,45,11.8,collaborative filtering,ranking|recommendation,0.0,48.8,0,0,0,9,0.74,True,85,30,6.0,Data Scientist,Haptik,False,,False,none,0.08,,True,False,,False,,False
CAND_0046417,61.99,4.8,0,4.8,,,43.04,30.15,2,52.8,69.7,7,0.21,True,58,120,7.5,Backend Engineer,Acme Corp,False,,False,none,0.08,,False,False,,False,,False
CAND_0097430,61.89,6.0,0,6.0,,,48.17,36.2,3,54.1,72.6,12,0.45,True,117,120,7.3,Data Analyst,Flipkart,False,,False,none,0.13,,False,False,,False,,False
CAND_0023174,61.87,15.8,0,15.8,,,46.39,45.9,3,55.6,60.8,15,0.44,False,117,60,6.0,Software Engineer,TCS,False,,False,none,0.08,,False,False,,False,,False
CAND_0047081,61.87,15.0,0,15.0,,,47.68,32.35,1,72.8,72.8,2,0.7,True,91,90,9.6,DevOps Engineer,Flipkart,False,,False,none,0.18,,False,False,,False,,False
CAND_0075098,61.87,9.6,0,9.6,,,42.59,30.45,3,48.7,55.6,7,0.42,True,117,30,3.0,DevOps Engineer,Cognizant,False,,False,none,0.08,,False,False,,False,,False
CAND_0092435,61.75,8.8,0,8.8,,,52.36,38.75,1,80.6,80.6,2,0.79,False,79,60,7.4,Data Analyst,Capgemini,False,,False,none,0.15,,False,False,,False,,False
CAND_0015495,61.73,4.8,0,4.8,,,50.68,46.25,2,69.2,75.0,17,0.35,True,130,120,6.6,Full Stack Developer,Flipkart,False,,False,none,0.18,,False,False,,False,,False
CAND_0069355,61.73,11.0,0,11.0,,,45.6,56.85,2,55.2,77.5,18,0.81,True,136,150,4.3,Software Engineer,Wipro,False,,False,none,0.13,,False,True,'M.E.' at 'Delhi College of Engineering': claimed 4 yrs (max expected 3),False,,False
CAND_0009092,61.69,21.0,0,21.0,,,46.5,43.4,2,59.4,73.6,18,0.35,False,58,120,5.8,Full Stack Developer,Dunder Mifflin,False,,False,none,0.13,,False,False,,False,,False
CAND_0045204,61.69,3.2,0,3.2,,,50.96,58.5,2,69.7,75.4,19,0.79,True,87,90,1.3,.NET Developer,Swiggy,False,,False,none,0.05,,False,False,,False,,False
CAND_0094369,61.69,15.0,0,15.0,,,36.34,30.35,2,43.9,54.0,10,0.21,True,131,30,6.8,Cloud Engineer,HCL,False,,False,none,0.05,,False,False,,False,,False
CAND_0065881,61.67,15.8,0,15.8,,,51.62,54.25,2,71.5,75.1,20,0.69,True,99,150,8.2,Cloud Engineer,Hooli,False,,False,none,0.12,,False,True,'M.Sc' at 'Tier-3 Engineering College': claimed 4 yrs (max expected 3),False,,False
CAND_0089725,61.65,6.0,0,6.0,,,42.1,51.75,1,63.5,63.5,15,0.75,True,150,90,4.8,Cloud Engineer,Accenture,False,,False,none,0.13,,False,False,,False,,False
CAND_0029789,61.61,4.8,0,4.8,,,43.32,37.0,2,52.1,72.4,12,0.2,False,81,60,7.1,Cloud Engineer,Zomato,False,,False,none,0.1,,False,False,,False,,False
CAND_0032973,61.59,4.8,0,4.8,,,47.92,41.65,2,64.3,71.0,8,0.7,True,96,60,7.2,Analytics Engineer,Acme Corp,False,,False,none,0.12,,False,True,'M.Tech' at 'Chandigarh University': claimed 4 yrs (max expected 3),False,,False
CAND_0030934,61.57,11.0,0,11.0,,,51.65,33.8,3,59.3,79.7,13,0.18,True,34,60,2.6,Backend Engineer,Flipkart,False,,False,none,0.02,,False,False,,False,,False
CAND_0085375,61.57,3.2,0,3.2,,,47.62,46.75,1,72.7,72.7,10,0.79,True,59,120,5.0,QA Engineer,Tech Mahindra,False,,False,none,0.08,,False,True,'M.E.' at 'Anna University': claimed 5 yrs (max expected 3),False,,False
CAND_0039792,61.56,15.0,0,15.0,,,28.96,17.6,1,41.6,41.6,0,0.28,True,28,30,7.6,QA Engineer,CRED,False,,False,none,0.1,,False,False,,False,,False
CAND_0052573,61.56,0.6,0,0.6,,,51.66,45.3,2,71.8,74.7,19,0.43,True,149,90,6.7,Data Analyst,Initech,False,,False,none,0.12,,False,False,,False,,False
CAND_0068856,61.56,0.6,0,0.6,,,41.2,50.35,1,62.0,62.0,16,0.73,False,46,60,8.5,.NET Developer,Pied Piper,False,,False,none,0.08,,False,False,,False,,False
CAND_0004060,61.55,9.6,0,9.6,,,37.18,23.1,1,55.3,55.3,1,0.39,True,78,150,9.1,Mobile Developer,Zomato,False,,False,none,0.18,,False,False,,False,,False
CAND_0067889,61.51,15.0,0,15.0,,,34.34,43.5,2,40.8,50.2,17,0.26,True,169,30,9.9,Frontend Engineer,Tech Mahindra,False,,False,none,0.23,,False,True,'M.E.' at 'VJTI Mumbai': claimed 4 yrs (max expected 3),False,,False
CAND_0049771,61.42,45.6,45,0.6,collaborative filtering,ranking|recommendation,42.4,35.55,2,57.2,57.6,1,0.81,False,112,60,5.0,AI Research Engineer,Wysa,False,,False,none,0.08,,False,True,'M.E.' at 'COEP Pune': claimed 4 yrs (max expected 3),False,,False
CAND_0025417,61.38,3.2,0,3.2,,,50.42,44.8,2,68.4,75.3,18,0.47,True,133,90,4.7,Java Developer,Stark Industries,False,,False,none,0.03,,False,False,,False,,False
CAND_0014999,61.35,0.6,0,0.6,,,34.9,35.85,1,51.5,51.5,12,0.21,True,28,60,5.0,DevOps Engineer,Mindtree,False,,False,none,0.0,,False,False,,False,,False
CAND_0095150,61.35,6.0,0,6.0,,,35.28,34.5,3,36.4,43.6,4,0.56,True,141,60,7.5,.NET Developer,Globex Inc,False,,False,none,0.08,,False,False,,False,,False
CAND_0087239,61.34,5.4,0,5.4,,,56.41,65.1,3,70.5,81.1,29,0.52,True,153,90,2.1,Backend Engineer,Meesho,False,,False,none,0.02,,False,False,,False,,False
CAND_0031440,61.31,11.4,0,11.4,,,40.66,35.25,1,61.1,61.1,13,0.27,True,63,60,3.6,Analytics Engineer,Meesho,False,,False,none,0.02,,False,False,,False,,False
CAND_0033280,61.29,9.2,0,9.2,,,38.94,43.15,2,49.1,56.5,6,0.72,True,31,60,7.4,.NET Developer,Hooli,False,,False,none,0.15,,False,True,'M.E.' at 'Generic State University': claimed 5 yrs (max expected 3),False,,False
CAND_0017858,61.21,3.2,0,3.2,,,38.86,43.0,1,58.1,58.1,23,0.17,True,116,60,4.4,Software Engineer,Pied Piper,False,,False,none,0.07,,False,False,,False,,False
CAND_0030668,61.21,4.8,0,4.8,,,50.46,41.95,2,67.5,77.2,8,0.64,True,27,120,7.4,Frontend Engineer,Tech Mahindra,False,,False,none,0.07,,False,True,'B.Sc' at 'Thapar University': claimed 5 yrs (max expected 4),False,,False
CAND_0073427,61.2,10.2,0,10.2,,,37.18,45.8,1,55.3,55.3,23,0.19,True,126,90,6.8,Data Analyst,PolicyBazaar,False,,False,none,0.13,,False,False,,False,,False
CAND_0076587,61.2,29.2,0,29.2,,,0.0,84.0,0,0,0,43,0.46,True,64,30,4.9,AI Specialist,Genpact AI,False,,False,none,0.07,,False,True,'M.Tech' at 'Christ University': claimed 5 yrs (max expected 3),False,,False
CAND_0070273,61.19,1.2,0,1.2,,,48.6,53.95,2,63.1,76.8,19,0.69,True,163,120,4.4,Cloud Engineer,Mindtree,False,,False,none,0.07,,False,False,,False,,False
CAND_0075830,61.18,8.0,0,8.0,,,40.47,36.15,3,46.6,49.1,4,0.47,True,70,90,3.3,Analytics Engineer,Zomato,False,,False,none,0.05,,False,False,,False,,False
CAND_0052618,61.13,20.6,0,20.6,,,26.98,43.55,1,38.3,38.3,23,0.24,True,57,120,4.8,Senior Software Engineer,Freshworks,False,,False,none,0.05,,False,False,,False,,False
CAND_0043451,61.12,30.8,0,30.8,,,54.31,44.35,4,61.8,68.0,8,0.64,False,47,90,4.9,Data Analyst,Wipro,False,,False,none,0.07,,False,True,'B.Sc' at 'Anna University': claimed 5 yrs (max expected 4); 'M.E.' at 'KIIT University': claimed 5 yrs (max expected 3),False,,False
CAND_0070450,61.12,3.2,0,3.2,,,44.02,33.9,1,66.7,66.7,15,0.34,True,93,30,9.0,Full Stack Developer,Zomato,False,,False,none,0.17,,False,False,,False,,False
CAND_0038792,61.11,3.8,0,3.8,,,51.06,56.25,4,51.2,72.8,29,0.32,True,105,30,4.2,Data Engineer,Accenture,False,,False,none,0.12,,False,True,'M.E.' at 'Christ University': claimed 4 yrs (max expected 3); 'M.Tech' at 'Symbiosis International': claimed 4 yrs (max expected 3),False,,False
CAND_0006821,61.09,18.2,0,18.2,,,64.14,43.75,5,66.4,87.8,19,0.34,False,65,60,5.0,Senior Software Engineer (ML),Unacademy,False,,False,none,0.08,,False,True,'M.Tech' at 'Lovely Professional University': claimed 5 yrs (max expected 3),False,,False
CAND_0063203,61.07,4.8,0,4.8,,,44.92,51.35,1,68.2,68.2,18,0.47,True,48,90,8.1,Software Engineer,Globex Inc,False,,False,none,0.18,,False,True,'M.Tech' at 'Generic State University': claimed 5 yrs (max expected 3),False,,False
CAND_0031290,61.05,3.2,0,3.2,,,49.78,55.8,3,56.7,75.5,24,0.5,False,88,30,3.2,Data Engineer,Globex Inc,False,,False,none,0.03,,False,False,,False,,False
CAND_0085372,61.04,25.2,0,25.2,,,34.84,61.0,1,51.4,51.4,22,0.77,True,97,90,7.4,Data Analyst,Ola,False,,False,none,0.15,,False,True,'M.E.' at 'Generic State University': claimed 4 yrs (max expected 3),False,,False
CAND_0011114,60.98,5.4,0,5.4,,,21.58,54.0,1,29.3,29.3,18,0.56,True,32,30,7.0,Java Developer,Zomato,False,,False,none,0.08,,False,True,'M.E.' at 'VIT Chennai': claimed 4 yrs (max expected 3); 'M.Sc' at 'Chandigarh University': claimed 5 yrs (max expected 3),False,,False
CAND_0000649,60.97,25.2,0,25.2,,,52.67,44.1,3,62.6,78.1,14,0.54,False,88,120,4.5,Data Engineer,Globex Inc,False,,False,none,0.0,,False,False,,False,,False
CAND_0036915,60.95,8.8,0,8.8,,,54.93,41.1,3,68.8,77.0,16,0.28,True,118,60,6.0,Data Analyst,Cognizant,False,,False,none,0.08,,False,True,'M.E.' at 'SRM Chennai': claimed 5 yrs (max expected 3),False,,False
CAND_0029863,60.94,11.0,0,11.0,,,49.54,55.4,1,75.9,75.9,19,0.69,False,47,30,6.1,DevOps Engineer,Tech Mahindra,False,,False,none,0.1,,False,True,'M.Tech' at 'Local Engineering College': claimed 4 yrs (max expected 3),False,,False
CAND_0079415,60.93,9.4,0,9.4,,,57.74,65.45,4,64.8,79.0,29,0.5,True,71,90,2.9,Senior Software Engineer,Flipkart,False,,False,none,0.07,,False,True,'M.Tech' at 'Regional Technical Institute': claimed 5 yrs (max expected 3),False,,False
CAND_0044463,60.91,45.0,45,0.0,collaborative filtering,ranking|recommendation,0.0,65.1,0,0,0,31,0.36,True,77,60,3.3,ML Engineer,InMobi,False,,False,none,0.05,,False,False,,False,,False
CAND_0095527,60.87,4.8,0,4.8,,,44.02,52.05,1,66.7,66.7,14,0.73,True,164,150,8.8,.NET Developer,Wayne Enterprises,False,,False,none,0.13,,False,False,,False,,False
CAND_0001085,60.86,35.6,0,35.6,,,47.24,38.35,2,60.4,75.4,16,0.22,False,152,60,5.5,Senior Software Engineer,Acme Corp,False,,False,none,0.08,,False,True,'M.E.' at 'Bharati Vidyapeeth': claimed 5 yrs (max expected 3),False,,False
CAND_0073851,60.83,4.8,0,4.8,,,38.98,53.05,1,58.3,58.3,22,0.54,True,130,60,4.5,Data Analyst,Dunder Mifflin,False,,False,none,0.08,,False,False,,False,,False
CAND_0026585,60.82,10.8,0,10.8,,,45.68,32.9,2,57.5,73.3,9,0.43,False,44,30,4.1,Full Stack Developer,Wayne Enterprises,False,,False,none,0.02,,False,False,,False,,False
CAND_0045818,60.82,4.8,0,4.8,,,51.77,64.25,3,59.8,79.3,23,0.79,True,131,120,7.7,Analytics Engineer,Tech Mahindra,False,,False,none,0.12,,False,True,'M.Sc' at 'Amity University': claimed 5 yrs (max expected 3); 'M.Sc' at 'Generic State University': claimed 5 yrs (max expected 3),False,,False
CAND_0087506,60.82,7.2,0,7.2,,,36.22,68.4,1,53.7,53.7,30,0.67,False,142,30,7.4,Software Engineer,Vedantu,False,,False,none,0.15,,False,False,,False,,False
CAND_0003506,60.81,60.6,45,15.6,collaborative filtering,ranking|recommendation,0.0,71.7,0,0,0,39,0.58,False,32,90,5.9,Computer Vision Engineer,Dream11,False,,False,none,0.15,,False,False,,False,,False
CAND_0038092,60.81,4.8,0,4.8,,,36.82,32.35,1,54.7,54.7,4,0.62,True,49,90,5.8,Analytics Engineer,HCL,False,,False,none,0.13,,False,False,,False,,False
CAND_0046349,60.77,11.6,0,11.6,,,54.59,49.9,4,59.5,73.9,27,0.18,False,82,30,5.2,Senior Data Engineer,Acme Corp,False,,False,none,0.12,,True,False,,False,,False
CAND_0065951,60.76,4.8,0,4.8,,,54.58,31.6,2,76.3,80.3,3,0.49,True,81,120,3.3,Data Analyst,Pied Piper,False,,False,none,0.05,,False,False,,False,,False
CAND_0090464,60.76,8.0,0,8.0,,,25.06,43.7,1,35.1,35.1,16,0.53,True,45,60,9.3,Cloud Engineer,Razorpay,False,,False,none,0.22,,False,False,,False,,False
CAND_0087626,60.75,4.8,0,4.8,,,45.75,61.2,3,49.2,70.3,18,0.82,False,84,120,8.9,QA Engineer,Wipro,False,,False,none,0.07,,False,False,,False,,False
CAND_0026307,60.73,3.8,0,3.8,,,55.36,27.95,4,60.6,75.5,10,0.18,True,126,120,6.1,Senior Data Engineer,Dunder Mifflin,False,,False,none,0.18,,False,False,,False,,False
CAND_0049948,60.71,4.8,0,4.8,,,40.36,42.55,1,60.6,60.6,17,0.23,False,73,30,6.8,QA Engineer,TCS,False,,False,none,0.13,,False,False,,False,,False
CAND_0053940,60.68,15.0,0,15.0,,,51.76,31.7,1,79.6,79.6,5,0.47,False,75,120,7.1,Data Analyst,Capgemini,False,,False,none,0.1,,False,False,,False,,False
CAND_0057125,60.67,3.8,0,3.8,,,38.54,44.8,2,45.6,61.4,14,0.79,True,175,90,8.2,Software Engineer,Accenture,False,,False,none,0.12,,False,False,,False,,False
CAND_0011552,60.61,4.8,0,4.8,,,51.16,30.65,3,58.9,78.0,0,0.67,True,53,60,5.1,Java Developer,Hooli,False,,False,none,0.1,,False,True,'M.Tech' at 'Manipal Institute of Technology': claimed 4 yrs (max expected 3),False,,False
CAND_0086148,60.57,4.8,0,4.8,,,28.18,47.45,1,40.3,40.3,16,0.36,True,101,60,6.0,DevOps Engineer,Infosys,False,,False,none,0.08,,False,False,,False,,False
CAND_0006432,60.56,6.0,0,6.0,,,47.01,47.55,3,53.3,68.4,11,0.78,True,111,90,6.8,Data Engineer,Initech,False,,False,none,0.05,,False,False,,False,,False
CAND_0033456,60.56,4.6,0,4.6,,,52.6,47.25,3,61.8,79.4,24,0.16,False,65,120,5.8,Backend Engineer,Mphasis,False,,False,none,0.05,,False,False,,False,,False
CAND_0036962,60.54,10.8,0,10.8,,,55.54,34.2,4,60.5,76.6,10,0.46,True,46,90,3.2,Software Engineer,Cognizant,False,,False,none,0.12,,False,False,,False,,False
